event_rate_test,AUPRC_model,Brier_model,Recall@topFrac_model,AUPRC_pastVolRule,Brier_pastVolRule,Recall@topFrac_pastVolRule,threshold_fut_vol,feature_count
0.25833333333333336,0.2664620512005076,0.2999536395072937,0.1935483870967742,0.7409399825149177,0.19126157407407404,0.6129032258064516,0.037805769080883254,52.0
0.16666666666666666,0.18409718523553906,0.15866830945014954,0.15,0.8361041763654955,0.23126157407407408,0.8,0.03860566769943246,52.0
0.4666666666666667,0.42667022275812505,0.4279913306236267,0.14285714285714285,0.838909704389863,0.16792824074074073,0.4107142857142857,0.0381339151707603,52.0
0.25833333333333336,0.38806448301061053,0.3732262849807739,0.2903225806451613,0.8850214932510303,0.17890046296296297,0.7419354838709677,0.04140975964763123,52.0
0.25833333333333336,0.4843421739100177,0.2695586383342743,0.41935483870967744,0.8769097337025367,0.16640046296296296,0.6451612903225806,0.041911920434519474,52.0
