date,BDI,Port Call - Number,global_trade,Total Bulkcarrier Bosphorus Strait Transits - DWT million,Total Bulkcarrier Suez Canal Transits - DWT million,Total Bulkcarrier Panama Canal Transits - DWT million,Commodity Index,Bulkcarrier Average Speed - Knots,daily_policy_index,sp500,BDI_lag1,BDI_lag3,BDI_lag5,Port Call - Number_lag1,Port Call - Number_lag3,Port Call - Number_lag5,global_trade_lag1,global_trade_lag3,global_trade_lag5,Total Bulkcarrier Bosphorus Strait Transits - DWT million_lag1,Total Bulkcarrier Bosphorus Strait Transits - DWT million_lag3,Total Bulkcarrier Bosphorus Strait Transits - DWT million_lag5,Total Bulkcarrier Suez Canal Transits - DWT million_lag1,Total Bulkcarrier Suez Canal Transits - DWT million_lag3,Total Bulkcarrier Suez Canal Transits - DWT million_lag5,Total Bulkcarrier Panama Canal Transits - DWT million_lag1,Total Bulkcarrier Panama Canal Transits - DWT million_lag3,Total Bulkcarrier Panama Canal Transits - DWT million_lag5,Commodity Index_lag1,Commodity Index_lag3,Commodity Index_lag5,Bulkcarrier Average Speed - Knots_lag1,Bulkcarrier Average Speed - Knots_lag3,Bulkcarrier Average Speed - Knots_lag5,daily_policy_index_lag1,daily_policy_index_lag3,daily_policy_index_lag5,sp500_lag1,sp500_lag3,sp500_lag5,BDI_roll3,BDI_roll7,Port Call - Number_roll3,Port Call - Number_roll7,global_trade_roll3,global_trade_roll7,Total Bulkcarrier Bosphorus Strait Transits - DWT million_roll3,Total Bulkcarrier Bosphorus Strait Transits - DWT million_roll7,Total Bulkcarrier Suez Canal Transits - DWT million_roll3,Total Bulkcarrier Suez Canal Transits - DWT million_roll7,Total Bulkcarrier Panama Canal Transits - DWT million_roll3,Total Bulkcarrier Panama Canal Transits - DWT million_roll7,Commodity Index_roll3,Commodity Index_roll7,Bulkcarrier Average Speed - Knots_roll3,Bulkcarrier Average Speed - Knots_roll7,daily_policy_index_roll3,daily_policy_index_roll7,sp500_roll3,sp500_roll7,dayofweek,month,quarter
2019-01-11,1169,269.85714,14106544,1.14,0.52,0.39,594.96,11.26,170.68,3066.9,1189.0,1247.0,1267.0,272.28571,264.28571,253.71429,10134757.0,11495129.0,12837809.0,1.08,0.89,0.72,0.89,0.62,1.27,0.25,0.34,0.48,594.28,585.69,576.64,11.24,11.22,11.15,148.84,148.61,212.58,2940.2,2964.3,2803.7,1206.6666666666667,1239.4285714285713,270.38095,262.57142714285715,12111138.0,11835802.857142856,1.0933333333333335,1.0442857142857143,0.7266666666666666,0.7028571428571428,0.3333333333333333,0.32857142857142857,592.4233333333333,585.3628571428571,11.243333333333334,11.202857142857143,192.92333333333337,177.15428571428575,2986.9,2900.342857142857,4,1,1
2019-01-14,1147,272.28571,10987415,0.92,0.5,0.31,594.51,11.29,223.58,2582.6,1169.0,1262.0,1260.0,269.85714,269.0,257.42857,14106544.0,12092113.0,11178536.0,1.14,1.06,1.34,0.52,0.77,0.55,0.39,0.36,0.1,594.96,588.03,583.85,11.26,11.23,11.17,170.68,259.25,153.15,3066.9,2953.6,2867.2,1168.3333333333333,1220.142857142857,271.4761866666667,265.55101857142853,11742905.333333334,11833186.142857144,1.0466666666666666,1.0214285714285716,0.6366666666666666,0.7314285714285714,0.31666666666666665,0.31857142857142856,594.5833333333334,588.28,11.263333333333334,11.222857142857142,181.0333333333334,188.09857142857143,2863.233333333333,2882.6428571428573,0,1,1
2019-01-15,1096,271.0,12603724,0.95,0.78,0.49,596.93,11.29,104.39,2610.3,1147.0,1189.0,1247.0,272.28571,272.28571,264.28571,10987415.0,10134757.0,11495129.0,0.92,1.08,0.89,0.5,0.89,0.62,0.31,0.25,0.34,594.51,594.28,585.69,11.29,11.24,11.22,223.58,148.84,148.61,2582.6,2940.2,2964.3,1137.3333333333333,1195.7142857142858,271.04761666666667,268.0204057142857,12565894.333333334,11799745.42857143,1.0033333333333332,1.0542857142857145,0.6,0.6614285714285714,0.39666666666666667,0.32,595.4666666666667,591.1785714285714,11.28,11.242857142857144,166.21666666666667,172.64285714285717,2753.266666666667,2855.0142857142855,1,1,1
2019-01-16,1055,270.28571,10828351,0.56,0.19,0.28,598.8,11.31,173.46,2616.1,1096.0,1169.0,1262.0,271.0,269.85714,269.0,12603724.0,14106544.0,12092113.0,0.95,1.14,1.06,0.78,0.52,0.77,0.49,0.39,0.36,596.93,594.96,588.03,11.29,11.26,11.23,104.39,170.68,259.25,2610.3,3066.9,2953.6,1099.3333333333333,1166.4285714285713,271.19047333333333,269.85714,11473163.333333334,11749719.0,0.81,0.942857142857143,0.49,0.6100000000000001,0.36000000000000004,0.3457142857142857,596.7466666666667,593.3142857142857,11.296666666666667,11.262857142857143,167.14333333333335,175.5442857142857,2603.0,2819.1428571428573,2,1,1
2019-01-17,1077,276.28571,12098406,1.15,0.53,0.28,600.33,11.31,168.92,2636.0,1055.0,1147.0,1189.0,270.28571,272.28571,272.28571,10828351.0,10987415.0,10134757.0,0.56,0.92,1.08,0.19,0.5,0.89,0.28,0.31,0.25,598.8,594.51,594.28,11.31,11.29,11.24,173.46,223.58,148.84,2616.1,2582.6,2940.2,1076.0,1142.142857142857,272.52380666666664,271.5714257142857,11843493.666666666,11835901.42857143,0.8866666666666667,0.9799999999999999,0.5,0.5971428571428571,0.35000000000000003,0.3371428571428572,598.6866666666666,595.4057142857143,11.303333333333333,11.275714285714287,148.92333333333337,178.4457142857143,2620.7999999999997,2772.242857142857,3,1,1
2019-01-18,1112,281.14286,13603123,1.32,0.55,0.48,607.89,11.31,154.17,2670.7,1077.0,1096.0,1169.0,276.28571,271.0,269.85714,12098406.0,12603724.0,14106544.0,1.15,0.95,1.14,0.53,0.78,0.52,0.28,0.49,0.39,600.33,596.93,594.96,11.31,11.29,11.26,168.92,104.39,170.68,2636.0,2610.3,3066.9,1081.3333333333333,1120.7142857142858,275.90476,273.30612,12176626.666666666,12051760.0,1.01,1.0171428571428571,0.42333333333333334,0.5657142857142857,0.3466666666666667,0.35428571428571426,602.34,598.2428571428571,11.31,11.287142857142857,165.51666666666668,163.43428571428572,2640.9333333333334,2731.828571428571,4,1,1
2019-01-22,1036,286.57143,11241336,1.23,1.08,0.89,598.55,11.27,107.95,2632.9,1112.0,1055.0,1147.0,281.14286,270.28571,272.28571,13603123.0,10828351.0,10987415.0,1.32,0.56,0.92,0.55,0.19,0.5,0.48,0.28,0.31,607.89,598.8,594.51,11.31,11.31,11.29,154.17,173.46,223.58,2670.7,2616.1,2582.6,1075.0,1098.857142857143,281.3333333333333,275.34693714285714,12314288.333333334,12209842.714285715,1.2333333333333334,1.0385714285714285,0.7200000000000001,0.5928571428571429,0.5499999999999999,0.44571428571428573,602.2566666666667,598.8528571428571,11.296666666666667,11.291428571428572,143.68,157.59285714285716,2646.5333333333333,2687.9285714285716,1,1,1
2019-01-23,982,288.57143,11202475,1.29,0.28,0.37,598.6,11.25,88.26,2638.7,1036.0,1077.0,1096.0,286.57143,276.28571,271.0,11241336.0,12098406.0,12603724.0,1.23,1.15,0.95,1.08,0.53,0.78,0.89,0.28,0.49,598.55,600.33,596.93,11.27,11.31,11.29,107.95,168.92,104.39,2632.9,2636.0,2610.3,1043.3333333333333,1072.142857142857,285.4285733333333,278.02040714285715,12015644.666666666,11794975.714285715,1.28,1.06,0.6366666666666667,0.5585714285714286,0.58,0.4428571428571429,601.68,599.3728571428571,11.276666666666666,11.290000000000001,116.79333333333334,145.81857142857143,2647.433333333333,2626.7571428571428,2,1,1
2019-01-24,939,281.71429,11385734,1.39,1.09,0.4,599.68,11.23,106.06,2642.3,982.0,1112.0,1055.0,288.57143,281.14286,270.28571,11202475.0,13603123.0,10828351.0,1.29,1.32,0.56,0.28,0.55,0.19,0.37,0.48,0.28,598.6,607.89,598.8,11.25,11.31,11.31,88.26,154.17,173.46,2638.7,2670.7,2616.1,985.6666666666666,1042.4285714285713,285.61905,279.3673471428571,11276515.0,11851878.42857143,1.3033333333333332,1.127142857142857,0.8166666666666668,0.6428571428571429,0.5533333333333333,0.4557142857142858,598.9433333333333,600.1114285714285,11.25,11.281428571428574,100.7566666666667,129.03,2637.9666666666667,2635.285714285714,3,1,1
2019-01-25,905,280.85714,12000031,0.99,0.51,0.26,606.11,11.2,105.17,2664.8,939.0,1036.0,1077.0,281.71429,286.57143,276.28571,11385734.0,11241336.0,12098406.0,1.39,1.23,1.15,1.09,1.08,0.53,0.4,0.89,0.28,599.68,598.55,600.33,11.23,11.27,11.31,106.06,107.95,168.92,2642.3,2632.9,2636.0,942.0,1015.1428571428571,283.71428666666674,280.77551,11529413.333333334,11765636.57142857,1.2233333333333334,1.1328571428571428,0.6266666666666667,0.6042857142857143,0.3433333333333333,0.4228571428571429,601.4633333333333,601.4228571428572,11.226666666666667,11.268571428571429,99.83000000000003,129.14142857142858,2648.6000000000004,2643.0714285714284,4,1,1
2019-01-28,852,290.71429,13283590,0.92,0.77,0.36,597.02,11.16,73.71,2643.8,905.0,982.0,1112.0,280.85714,288.57143,281.14286,12000031.0,11202475.0,13603123.0,0.99,1.29,1.32,0.51,0.28,0.55,0.26,0.37,0.48,606.11,598.6,607.89,11.2,11.25,11.31,105.17,88.26,154.17,2664.8,2638.7,2670.7,898.6666666666666,986.1428571428571,284.42857333333336,283.69387857142857,12223118.333333334,12116385.0,1.0999999999999999,1.1842857142857142,0.79,0.687142857142857,0.34,0.4342857142857143,600.9366666666666,601.1685714285713,11.196666666666667,11.247142857142858,94.98000000000002,114.89142857142858,2650.2999999999997,2647.0285714285715,0,1,1
2019-01-29,797,292.42857,14835917,1.15,0.5,0.36,602.11,11.16,62.53,2640.0,852.0,939.0,1036.0,290.71429,281.71429,286.57143,13283590.0,11385734.0,11241336.0,0.92,1.39,1.23,0.77,1.09,1.08,0.36,0.4,0.89,597.02,599.68,598.55,11.16,11.23,11.27,73.71,106.06,107.95,2643.8,2642.3,2632.9,851.3333333333334,946.1428571428571,288.0,286.00000142857147,13373179.333333334,12507458.0,1.02,1.1842857142857142,0.5933333333333334,0.6828571428571429,0.32666666666666666,0.44571428571428573,601.7466666666667,601.4228571428572,11.173333333333332,11.225714285714286,80.47000000000001,99.69285714285715,2649.5333333333333,2647.6,1,1,1
2019-01-30,721,291.57143,12257277,1.28,0.23,0.24,605.7,11.18,123.71,2681.1,797.0,905.0,982.0,292.42857,280.85714,288.57143,14835917.0,12000031.0,11202475.0,1.15,0.99,1.29,0.5,0.51,0.28,0.36,0.26,0.37,602.11,606.11,598.6,11.16,11.2,11.25,62.53,105.17,88.26,2640.0,2664.8,2638.7,790.0,890.2857142857143,291.57142999999996,287.4897971428572,13458928.0,12315194.285714285,1.116666666666667,1.1785714285714286,0.5,0.6371428571428572,0.32,0.4114285714285714,601.61,601.11,11.166666666666666,11.207142857142856,86.65000000000002,95.34142857142858,2654.9666666666667,2649.085714285714,2,1,1
2019-01-31,668,292.14286,11852179,0.78,0.52,0.57,604.2,11.18,126.24,2704.1,721.0,852.0,939.0,291.57143,290.71429,281.71429,12257277.0,13283590.0,11385734.0,1.28,0.92,1.39,0.23,0.77,1.09,0.24,0.36,0.4,605.7,597.02,599.68,11.18,11.16,11.23,123.71,73.71,106.06,2681.1,2643.8,2642.3,728.6666666666666,837.7142857142857,292.04762,288.2857157142857,12981791.0,12402457.57142857,1.07,1.1142857142857143,0.4166666666666667,0.5571428571428572,0.38999999999999996,0.3657142857142857,604.0033333333333,601.9171428571428,11.173333333333332,11.194285714285714,104.16000000000001,97.95428571428572,2675.066666666667,2659.2571428571428,3,1,1
2019-02-01,645,289.28571,12883514,1.41,0.69,0.75,607.52,11.19,95.81,2510.0,668.0,797.0,905.0,292.14286,292.42857,280.85714,11852179.0,14835917.0,12000031.0,0.78,1.15,0.99,0.52,0.5,0.51,0.57,0.36,0.26,604.2,602.11,606.11,11.18,11.16,11.2,126.24,62.53,105.17,2704.1,2640.0,2664.8,678.0,789.5714285714286,291.0,288.3877557142857,12330990.0,12642606.0,1.1566666666666665,1.1314285714285715,0.48,0.6157142857142857,0.52,0.42,605.8066666666667,603.1914285714286,11.183333333333332,11.185714285714285,115.25333333333334,99.03285714285714,2631.7333333333336,2640.871428571429,4,2,1
2019-02-04,634,276.28571,10884095,0.7,0.17,0.38,607.99,11.25,216.31,2867.2,645.0,721.0,852.0,289.28571,291.57143,290.71429,12883514.0,12257277.0,13283590.0,1.41,1.28,0.92,0.69,0.23,0.77,0.75,0.24,0.36,607.52,605.7,597.02,11.19,11.18,11.16,95.81,123.71,73.71,2510.0,2681.1,2643.8,649.0,746.0,285.90476,287.6122442857143,11873262.666666666,12570943.285714285,0.9633333333333333,1.032857142857143,0.45999999999999996,0.4842857142857143,0.5666666666666667,0.41714285714285715,606.57,604.3785714285714,11.206666666666669,11.188571428571427,146.12000000000003,114.78285714285714,2693.7666666666664,2673.0,0,2,1
2019-02-05,629,267.14286,11225658,1.17,1.01,0.51,606.24,11.27,87.75,2917.5,634.0,668.0,797.0,276.28571,292.14286,292.42857,10884095.0,11852179.0,14835917.0,0.7,0.78,1.15,0.17,0.52,0.5,0.38,0.57,0.36,607.99,604.2,602.11,11.25,11.18,11.16,216.31,126.24,62.53,2867.2,2704.1,2640.0,636.0,706.5714285714286,277.57142666666664,285.65306142857145,11664422.333333334,12460318.57142857,1.0933333333333333,1.0585714285714285,0.6233333333333333,0.5557142857142857,0.5466666666666666,0.45285714285714285,607.25,604.3971428571429,11.236666666666666,11.198571428571428,133.29000000000002,112.2942857142857,2764.8999999999996,2709.1,1,2,1
2019-02-07,610,260.28571,11150860,1.22,0.75,0.61,601.33,11.3,93.79,2973.0,629.0,645.0,721.0,267.14286,289.28571,291.57143,11225658.0,12883514.0,12257277.0,1.17,1.41,1.28,1.01,0.69,0.23,0.51,0.75,0.24,606.24,607.52,605.7,11.27,11.19,11.18,87.75,95.81,123.71,2917.5,2510.0,2681.1,624.3333333333334,672.0,267.90475999999995,281.30612142857143,11086871.0,12155642.857142856,1.03,1.1014285714285714,0.6433333333333333,0.5528571428571428,0.5,0.48857142857142855,605.1866666666666,605.0128571428571,11.273333333333333,11.218571428571428,132.6166666666667,115.16285714285713,2919.233333333333,2756.128571428571,3,2,1
2019-02-08,601,257.14286,13104772,0.97,0.99,0.66,602.6,11.3,76.81,2932.1,610.0,634.0,668.0,260.28571,276.28571,292.14286,11150860.0,10884095.0,11852179.0,1.22,0.7,0.78,0.75,0.17,0.52,0.61,0.38,0.57,601.33,607.99,604.2,11.3,11.25,11.18,93.79,216.31,126.24,2973.0,2867.2,2704.1,613.3333333333334,644.0,261.52380999999997,276.2653057142857,11827096.666666666,11908336.42857143,1.1199999999999999,1.0757142857142858,0.9166666666666666,0.6228571428571429,0.5933333333333334,0.5314285714285714,603.39,605.0828571428572,11.290000000000001,11.23857142857143,86.11666666666669,117.20285714285714,2940.866666666667,2797.8571428571427,4,2,1
2019-02-12,598,259.14286,11329033,0.97,0.68,0.35,604.48,11.22,45.91,3113.9,601.0,629.0,645.0,257.14286,267.14286,289.28571,13104772.0,11225658.0,12883514.0,0.97,1.17,1.41,0.99,1.01,0.69,0.66,0.51,0.75,602.6,606.24,607.52,11.3,11.27,11.19,76.81,87.75,95.81,2932.1,2917.5,2510.0,603.0,626.4285714285714,258.85714333333334,271.63265285714283,11861555.0,11775730.142857144,1.0533333333333332,1.0314285714285714,0.8066666666666666,0.687142857142857,0.5399999999999999,0.547142857142857,602.8033333333334,604.9085714285715,11.273333333333333,11.244285714285715,72.17000000000002,106.08857142857143,3006.3333333333335,2859.6857142857143,1,2,1
2019-02-13,608,259.0,12241446,1.31,0.31,0.45,607.36,11.2,93.01,2753.0,598.0,610.0,634.0,259.14286,260.28571,276.28571,11329033.0,11150860.0,10884095.0,0.97,1.22,0.7,0.68,0.75,0.17,0.35,0.61,0.38,604.48,601.33,607.99,11.22,11.3,11.25,45.91,93.79,216.31,3113.9,2973.0,2867.2,602.3333333333334,617.8571428571429,258.4285733333333,266.89795857142855,12225083.666666666,11831339.714285715,1.0833333333333333,1.1071428571428572,0.66,0.6571428571428573,0.48666666666666664,0.53,604.8133333333334,605.36,11.24,11.247142857142858,71.91000000000003,101.34142857142858,2933.0,2866.6714285714284,2,2,1
2019-02-14,628,267.0,12361893,1.78,0.53,0.51,606.67,11.19,35.99,2745.7,608.0,601.0,629.0,259.0,257.14286,267.14286,12241446.0,13104772.0,11225658.0,1.31,0.97,1.17,0.31,0.99,1.01,0.45,0.66,0.51,607.36,602.6,606.24,11.2,11.3,11.27,93.01,76.81,87.75,2753.0,2932.1,2917.5,611.3333333333334,615.4285714285714,261.7142866666666,263.7142857142857,11977457.333333334,11756822.42857143,1.3533333333333335,1.16,0.5066666666666667,0.6342857142857142,0.4366666666666667,0.49571428571428566,606.17,605.2385714285714,11.203333333333333,11.247142857142858,58.30333333333335,92.7957142857143,2870.866666666667,2900.3428571428567,3,2,1
2019-02-15,639,269.14286,12872396,1.04,0.33,0.62,614.61,11.2,55.54,2775.6,628.0,598.0,610.0,267.0,259.14286,260.28571,12361893.0,11329033.0,11150860.0,1.78,0.97,1.22,0.53,0.68,0.75,0.51,0.35,0.61,606.67,604.48,601.33,11.19,11.22,11.3,35.99,45.91,93.79,2745.7,3113.9,2973.0,625.0,616.1428571428571,265.04762,262.69387857142857,12491911.666666666,12040865.42857143,1.3766666666666667,1.2085714285714286,0.38999999999999996,0.6571428571428571,0.5266666666666667,0.53,609.5466666666666,606.1842857142857,11.196666666666667,11.24,61.51333333333336,69.82857142857144,2758.1,2887.257142857143,4,2,1
2019-02-19,635,267.0,11148504,0.74,0.5,0.49,617.19,11.24,79.79,2779.8,639.0,608.0,601.0,269.14286,259.0,257.14286,12872396.0,12241446.0,13104772.0,1.04,1.31,0.97,0.33,0.31,0.99,0.62,0.45,0.66,614.61,607.36,602.6,11.2,11.2,11.3,55.54,93.01,76.81,2775.6,2753.0,2932.1,634.0,617.0,267.7142866666666,262.67347,12127597.666666666,12029843.42857143,1.1866666666666668,1.1471428571428572,0.4533333333333333,0.5842857142857143,0.54,0.5271428571428572,612.8233333333333,607.7485714285715,11.209999999999999,11.235714285714286,57.10666666666668,68.69142857142857,2767.0333333333333,2867.5857142857144,1,2,1
2019-02-20,622,265.28571,14088045,0.41,0.98,0.32,620.86,11.24,65.36,2784.7,635.0,628.0,598.0,267.0,267.0,259.14286,11148504.0,12361893.0,11329033.0,0.74,1.78,0.97,0.5,0.53,0.68,0.49,0.51,0.35,617.19,606.67,604.48,11.24,11.19,11.22,79.79,35.99,45.91,2779.8,2745.7,3113.9,632.0,618.7142857142857,267.14285666666666,263.3877557142857,12702981.666666666,12449441.285714285,0.73,1.0314285714285714,0.6033333333333333,0.6171428571428572,0.4766666666666666,0.4857142857142857,617.5533333333334,610.5385714285715,11.226666666666667,11.227142857142855,66.89666666666669,64.63,2780.033333333333,2840.6857142857148,2,2,1
2019-02-21,630,263.57143,13551759,1.01,0.71,0.54,621.71,11.25,87.44,2774.9,622.0,639.0,608.0,265.28571,269.14286,259.0,14088045.0,12872396.0,12241446.0,0.41,1.04,1.31,0.98,0.33,0.31,0.32,0.62,0.45,620.86,614.61,607.36,11.24,11.2,11.2,65.36,55.54,93.01,2784.7,2775.6,2753.0,629.0,622.8571428571429,265.2857133333334,264.30612285714284,12929436.0,12513296.57142857,0.7200000000000001,1.0371428571428571,0.7299999999999999,0.5771428571428572,0.45,0.4685714285714286,619.9200000000001,613.2685714285715,11.243333333333334,11.219999999999999,77.53000000000002,66.14857142857143,2779.7999999999997,2818.2285714285713,3,2,1
2019-02-22,634,267.14286,13203893,0.77,1.04,0.34,624.41,11.25,115.34,2792.7,630.0,635.0,628.0,263.57143,267.0,267.0,13551759.0,11148504.0,12361893.0,1.01,0.74,1.78,0.71,0.5,0.53,0.54,0.49,0.51,621.71,617.19,606.67,11.25,11.24,11.19,87.44,79.79,35.99,2774.9,2779.8,2745.7,628.6666666666666,628.0,265.3333333333333,265.44898,13614565.666666666,12781133.714285715,0.73,1.0085714285714287,0.9099999999999998,0.6285714285714287,0.39999999999999997,0.46714285714285714,622.3266666666667,616.1157142857144,11.246666666666664,11.224285714285713,89.38000000000004,76.06714285714285,2784.1,2772.342857142857,4,2,1
2019-02-25,637,267.42857,14656468,1.44,1.0,0.55,617.49,11.23,84.03,2796.1,634.0,622.0,639.0,267.14286,265.28571,269.14286,13203893.0,14088045.0,12872396.0,0.77,0.41,1.04,1.04,0.98,0.33,0.34,0.32,0.62,624.41,620.86,614.61,11.25,11.24,11.2,115.34,65.36,55.54,2792.7,2784.7,2775.6,633.6666666666666,632.1428571428571,266.04762,266.65306142857145,13804040.0,13126136.857142856,1.0733333333333333,1.0271428571428571,0.9166666666666666,0.7271428571428571,0.4766666666666666,0.48142857142857143,621.2033333333334,617.5628571428571,11.243333333333334,11.228571428571428,95.60333333333335,74.78428571428572,2787.9,2778.5,0,2,1
2019-02-26,649,268.28571,11831070,1.03,0.5,0.69,617.13,11.22,68.54,2793.9,637.0,630.0,635.0,267.42857,263.57143,267.0,14656468.0,13551759.0,11148504.0,1.44,1.01,0.74,1.0,0.71,0.5,0.55,0.54,0.49,617.49,621.71,617.19,11.23,11.25,11.24,84.03,87.44,79.79,2796.1,2774.9,2779.8,640.0,635.1428571428571,267.6190466666667,266.8367342857143,13230477.0,13050305.0,1.08,0.92,0.8466666666666667,0.722857142857143,0.5266666666666666,0.5071428571428572,619.6766666666666,619.0571428571428,11.233333333333334,11.232857142857142,89.30333333333336,79.43428571428572,2794.2333333333336,2785.3857142857146,1,2,1
2019-02-27,651,268.71429,12773350,1.69,0.03,0.38,621.28,11.21,128.81,2792.4,649.0,634.0,622.0,268.28571,267.14286,265.28571,11831070.0,13203893.0,14088045.0,1.03,0.77,0.41,0.5,1.04,0.98,0.69,0.34,0.32,617.13,624.41,620.86,11.22,11.25,11.24,68.54,115.34,65.36,2793.9,2792.7,2784.7,645.6666666666666,636.8571428571429,268.14285666666666,266.77551,13086962.666666666,13036155.57142857,1.3866666666666667,1.012857142857143,0.5099999999999999,0.6799999999999999,0.5399999999999999,0.47285714285714286,618.6333333333333,620.01,11.22,11.234285714285717,93.79333333333336,89.90142857142857,2794.133333333333,2787.785714285714,2,2,1
2019-02-28,658,272.14286,13299860,1.25,0.85,0.69,619.94,11.21,125.24,2784.5,651.0,637.0,630.0,268.71429,267.42857,263.57143,12773350.0,14656468.0,13551759.0,1.69,1.44,1.01,0.03,1.0,0.71,0.38,0.55,0.54,621.28,617.49,621.71,11.21,11.23,11.25,128.81,84.03,87.44,2792.4,2796.1,2774.9,652.6666666666666,640.1428571428571,269.7142866666666,267.5102042857143,12634760.0,13343492.142857144,1.3233333333333335,1.0857142857142856,0.45999999999999996,0.7300000000000001,0.5866666666666666,0.5014285714285714,619.4499999999999,620.4028571428571,11.213333333333333,11.23,107.53000000000003,96.39428571428572,2790.2666666666664,2788.4571428571426,3,2,1
2019-03-01,664,269.85714,12598880,1.32,0.71,0.32,615.86,11.21,110.76,2447.9,658.0,649.0,634.0,272.14286,268.28571,267.14286,13299860.0,11831070.0,13203893.0,1.25,1.03,0.77,0.85,0.5,1.04,0.69,0.69,0.34,619.94,617.13,624.41,11.21,11.22,11.25,125.24,68.54,115.34,2784.5,2793.9,2792.7,657.6666666666666,646.1428571428571,270.2380966666667,268.1632657142857,12890696.666666666,13130754.285714285,1.42,1.2157142857142857,0.5299999999999999,0.6914285714285714,0.4633333333333332,0.5014285714285714,619.0266666666666,619.6885714285714,11.21,11.225714285714288,121.60333333333335,102.88000000000001,2674.933333333334,2740.342857142857,4,3,1
2019-03-04,669,281.28571,13801987,1.48,0.76,0.38,615.4,11.23,71.01,2873.4,664.0,651.0,637.0,269.85714,268.71429,267.42857,12598880.0,12773350.0,14656468.0,1.32,1.69,1.44,0.71,0.03,1.0,0.32,0.38,0.55,615.86,621.28,617.49,11.21,11.21,11.23,110.76,128.81,84.03,2447.9,2792.4,2796.1,663.6666666666666,651.7142857142857,274.42857,270.69387714285716,13233575.666666666,13166501.142857144,1.3499999999999999,1.282857142857143,0.7733333333333333,0.6985714285714285,0.4633333333333333,0.4785714285714286,617.0666666666667,618.7871428571428,11.216666666666669,11.222857142857142,102.33666666666669,100.53285714285714,2701.9333333333334,2754.414285714286,0,3,1
2019-03-05,663,282.14286,13109109,1.55,0.65,0.26,617.83,11.24,138.38,2945.6,669.0,658.0,649.0,281.28571,272.14286,268.28571,13801987.0,13299860.0,11831070.0,1.48,1.25,1.03,0.76,0.85,0.5,0.38,0.69,0.69,615.4,619.94,617.13,11.23,11.21,11.22,71.01,125.24,68.54,2873.4,2784.5,2793.9,665.3333333333334,655.8571428571429,277.76190333333335,272.8367342857143,13169992.0,13152960.57142857,1.45,1.3942857142857146,0.7066666666666666,0.6428571428571429,0.3199999999999999,0.46714285714285714,616.3633333333333,617.8471428571429,11.226666666666668,11.221428571428573,106.71666666666668,103.82428571428571,2755.633333333333,2776.2571428571428,1,3,1
2019-03-06,664,277.85714,12061826,1.34,0.92,0.29,614.76,11.23,78.64,2744.4,663.0,664.0,651.0,282.14286,269.85714,268.71429,13109109.0,12598880.0,12773350.0,1.55,1.32,1.69,0.65,0.71,0.03,0.26,0.32,0.38,617.83,615.86,621.28,11.24,11.21,11.21,138.38,110.76,128.81,2945.6,2447.9,2792.4,665.3333333333334,659.7142857142857,280.42857000000004,274.32653,12990974.0,12782297.42857143,1.4566666666666668,1.3800000000000001,0.7766666666666665,0.6314285714285715,0.3099999999999999,0.43,615.9966666666666,617.4571428571428,11.233333333333334,11.221428571428573,96.01,103.05428571428571,2854.466666666667,2768.871428571429,2,3,1
2019-03-07,657,274.42857,12880296,1.16,0.3,0.68,613.82,11.21,138.86,2995.8,664.0,669.0,658.0,277.85714,281.28571,272.14286,12061826.0,13801987.0,13299860.0,1.34,1.48,1.25,0.92,0.76,0.85,0.29,0.38,0.69,614.76,615.4,619.94,11.23,11.23,11.21,78.64,71.01,125.24,2744.4,2873.4,2784.5,661.3333333333334,660.8571428571429,278.14285666666666,275.20408142857144,12683743.666666666,12932186.857142856,1.3500000000000003,1.3985714285714284,0.6233333333333333,0.6028571428571429,0.41,0.42857142857142855,615.47,616.9842857142856,11.226666666666667,11.22,118.62666666666668,113.10000000000001,2895.2666666666664,2797.714285714286,3,3,1
2019-03-12,647,271.0,12628795,0.99,0.97,0.52,617.01,11.18,93.23,3093.2,657.0,663.0,664.0,274.42857,282.14286,269.85714,12880296.0,13109109.0,12598880.0,1.16,1.55,1.32,0.3,0.65,0.71,0.68,0.26,0.32,613.82,617.83,615.86,11.21,11.24,11.21,138.86,138.38,110.76,2995.8,2945.6,2447.9,656.0,660.2857142857143,274.42857,275.53061142857143,12523639.0,12911536.142857144,1.1633333333333333,1.2985714285714285,0.7299999999999999,0.7371428571428572,0.4966666666666666,0.44857142857142857,615.1966666666666,616.3742857142857,11.206666666666669,11.215714285714284,103.5766666666667,108.01714285714286,2944.4666666666667,2840.6857142857143,1,3,1
2019-03-13,654,276.28571,12393620,0.44,0.2,0.26,622.85,11.18,81.38,2810.9,647.0,664.0,669.0,271.0,277.85714,281.28571,12628795.0,12061826.0,13801987.0,0.99,1.34,1.48,0.97,0.92,0.76,0.52,0.29,0.38,617.01,614.76,615.4,11.18,11.23,11.23,93.23,78.64,71.01,3093.2,2744.4,2873.4,652.6666666666666,659.7142857142857,273.90476,276.12244714285714,12634237.0,12782073.285714285,0.8633333333333334,1.182857142857143,0.48999999999999994,0.6442857142857142,0.48666666666666664,0.3871428571428571,617.8933333333333,616.79,11.19,11.211428571428572,104.49000000000002,101.75142857142858,2966.633333333333,2844.457142857143,2,3,1
